categories	5
categorizes	1
category	4
category's	1
catfish	1
catharsis	1
cathcart	2
catherine	2
catholic	8
cathy	1
cattle	2
caught	2
causal	2
causality	5
causation	6
cause	39
caused	7
causes	29
causing	5
caution	1
cavalcade	1
cavalry	1
cave	1
cavities	1
cdc	1
ce	2
cease	1
cecil	1
cecile	1
cedric	41
celebrated	2
celebration	1
celebrities	2
celesta	3
celia	1
cell	1
cell-adhesion	1
cellar	2
cellini	1
cells	1
cellular	2
cemetery	2
census	13
cent	1
centaur	1
center	21
centered	1
centers	7
centerville	1
central	26
centralisation	1
centralist	1
centrality	1
centralizes	1
centre	2
centuries	8
century	61
ceos	1
cephalopods	2
ceremonial	2
ceremony	2
černý	1
certain	14
certainly	2
césar	1
cesari	2
cfa	1
cgt	3
chain	1
chairman	1
chalcedon	1
chalcidice	1
chalcis	1
challenge	2
challenged	3
challengers	1
chamber	1
chambers	1
champion	1
championship	1
chan	1
chance	11
chancellorsville	1
chance.there	1
change	29
changed	7
changeling	1
changes	15
changing	4
chanh	1
channel	1
chaplin	1
chappell	1
chapter	1
character	11
characterised	3
characteristic	2
characteristics	3
characteristicsautism	1
characterization	2
characterize	1
characterized	4
character's	1
characters	5
charcoal	1
charge	2
charged	2
charges	2
charity	1
charles	12
charleston	2
charlotte	1
chart	1
charter	2
charters	1
chase	6
chased	1
chasm	1
chaste	1
chat	1
chattanooga	1
chattels	1
chaucer	1
che	2
cheaha	1
checklist	1
checks	1
cheer	1
cheered	1
chelation	1
chemical	1
chemistry	2
chernyi	1
cherokee	3
cherokees	2
cheryl	5
chest	2
chiari	1
chicago	10
chicago's	1
chickasaw	1
chicken	2
chief	11
chiefly	1
chieftains	1
child	16
childhood	19
child-led	1
children	73
children's	3
child's	6
childs	2
chile	1
chilia	1
chilton	2
china	2
chinatown	1
chirassi	1
chiron	1
choctaw	6
choice	5
choking	1
choose	2
chooses	1
chords	1
chores	1
chorus	2
chose	2
chosen	2
chris	1
christ	1
christiaan	1
christian	15
christiania	1
christianity	4
christians	2
christmas	1
chromosome	6
chromosomes	1
chronic	1
chronological	1
chryseis	3
chryses	1
chua	1
chuck	1
church	10
church-affiliated	1
churches	1
cicero	2
cicero's	1
cid	1
cider	1
cimarron	2
cincinnati	1
cindy	2
cingulate	1
cinram	1
circle	1
circles	2
circuit	3
circuitous	1
circuits	1
circular	1
circulation	1
cite	1
cited	7
cities	8
citing	2
citium	1
citizen	3
citizens	5
city	46
city,pages	1
city's	2
civil	32
civilian	1
civilians	1
civilization	2
clad	1
claim	7
claimed	9
claiming	2
claims	4
clair	1
clan	1
clara	1
clarendon	1
clarify	1
clarinet	1
clarinets	1
clark	7
clary's	1
clash	1
class	11
classe	1
classes	2
classic	6
classical	11
classification	5
classificationautism	1
classifications	2
classified	2
classify	1
clatworthy	5
claude	4
claudia	1
clavé	1
clay	3
clean	2
cleaning	1
cleanliness—primarily	1
clear	9
clearance	1
clearers	1
clearing	1
clearly	5
cleopatra	2
cleyre	1
client	1
clients	1
clifford	1
climate	7
climatic	1
climatology	1
climax	1
climaxed	1
clinch	1
clinical	8
clinton	1
clocks	1
close	10
closed	1
closely	8
close-mid	1
closeness	1
closer	3
closest	2
closing	1
clot	1
clothes	3
clothing	1
cloud	8
clouds	8
cloudscloud	1
clouds.human	1
clover	1
club	2
cnrs	1
c.n.t	1
cnt	6
cnt-ait	1
co	1
coach	1
coachman	1
coal	2
coalition	3
coast	4
coastal	1
coastline	1
coasts	1
coat	1
co-conspirators	1
code	2
codes	1
codify	1
coe	1
co-editor	2
coefficient	1
coequal	1
coercion	2
coercive	1
coeurderoy	1
coexisting	1
coextensive	1
coffee	1
cognition	2
cognitive	10
cognitively	1
coherence	1
cohesive	2
coincidence	1
coincidentally	1
coined	1
colasanti	1
colbert	1
cold	7
colder	2
coles	1
colin	1
collaborated	2
collaboration	1
collapse	1
collar	1
collected	4
collecting	3
collection	4
collections	1
collective	1
collectives	1
collectivise	1
collectivised	3
collectivism	2
collectivist	10
collectivists	1
collectivization	3
collector	1
collectors	1
college	7
colleges	8
collis	1
collision	1
colombo	1
colonial	2
colonies	3
colonists	1
colonization	3
color	31
colors	1
colour	1
columbia	2
columbiana	1
coma	1
combat	1
combination	4
combinations	2
combine	1
combined	6
combines	1
combining	3
come	13
comedy	4
comer	27
comes	4
comet	1
comfort	3
comics	1
coming	5
command	10
commanded	1
commander	6
commander-in-chief	4
commanders	1
commanding	4
commandments	1
comment	3
commentaries	2
commentary	2
commentators	3
commented	2
commerce	1
commercial	6
commercialized	1
commission	6
commissioner	1
commissioners	1
committed	6
committee	3
committees	1
committing	1
common	34
commonly	6
commonplace	1
commonwealth	1
communal	2
communards	1
commune	6
communes	2
communicate	1
communicated	1
communication	16
communicationabout	1
communications	1
communism	14
communist	14
communists	5
communities	5
community	10
comnena	1
comorbid	1
companies	3
companion	3
companion's	1
company	11
comparatively	1
compare	1
compared	5
comparison	2
compass	4
compatibility	1
compatible	1
compelled	1
compensate	1
compensated	1
compensation	2
competed	1
competitive	1
compiled	5
complained	1
complaints	1
complete	4
completed	7
completely	3
complex	12
complexity	4
complied	1
component	2
components	1
composed	10
composer	5
composers	2
composites	1
composition	2
compositiongershwin	1
compositions.gershwin	1
composizione	1
compounded	1
compounds.the	1
comprehends	1
comprehension	1
comprehensive	1
compris	1
comprised	1
comprises	1
comprising	1
compromise	11
compulsion	1
compulsive	1
compulsory	2
computer	1
computer-related	1
computing	1
comrades	1
comstockery"—censorship	1
con	6
conceive	2
conceived	3
concentrated	3
concentration	2
concentrations	2
concentric	1
concept	7
conception	10
conceptions	3
concepts	6
conceptual	1
concern	3
concerned	6
concerning	4
concerns	1
concert	3
concerto	1
concession	1
concise	3
concluded	4
concludes	8
concluding	1
conclusion	3
conclusions	2
concrete	1
concur	2
concurrent	1
condensation	2
condition	5
conditioned	2
conditions	11
conducive	1
conduct	2
conducted	8
conducting	2
conecuh	1
confederación	4
confederacy	10
confederacy's	1
confederate	31
confederates	2
confederation	1
confer	1
conference	5
confidence	2
confident	1
confidential	1
confined	1
confines	1
confirmed	2
confiscate	1
confiscation	2
conflict	7
conflict.in	1
conflicting	1
conflicts	2
confluence	1
confluirá	1
confrontations	2
confused	1
confusion.in	1
congenital	1
conglomerates	1
congregation	2
congress	36
congresses	1
congressman	2
congressmen	2
congress's	2
conifer	1
coniferous	1
conimbricenses	1
connect	2
connected	3
connections	4
connectivity	2
connotation	1
conquered	2
conquest	4
conrad	1
conscience	1
conscience."mini-manual	1
conscious	1
consciously	1
consecrated	2
consensus	4
consent	3
consented	1
consenting	1
consequence	1
consequences	2
consequently	3
conservateur	1
conservatism	1
conservative	6
conservatives	1
consider	8
considerable	5
considerably	2
considered	23
considering	3
considers	1
consist	1
consisted	1
consistency	1
consistent	2
consistently	7
consisting	2
consists	3
consolation	1
consolidated	1
consonants	2
conspiracy	2
constantine	1
constantly	1
constants	1
constitute	1
constituted	1
constitutes	2
constitution	32
constitutional	12
constitution's	2
construct	1
construction	7
constructionrust	1
constructors	1
construed	1
consult	1
consulted	2
consulting	1
consumer	2
consuming	1
consumption	1
contact	5
contacts	1
contain	3
contained	2
containing	5
contains	4
contemplation	1
contemporaneously	1
contemporary	11
contempt	2
contend	1
contended	1
content	4
contention	1
contest	4
context	1
contexts	1
continent	1
continental	2
continents	1
continually	2
continuation	1
continue	6
continued	12
continues	5
continuing	1
continuous	1
continuum	1
contract	5
contracts	1
contradict	1
contradiction	2
contradictory	1
contrails	1
contrary	4
contrast	10
contrasted	1
contrasts	1
contribute	3
contributed	7
contribution	4
contributions	3
contributors	1
control	27
controlled	5
controls	2
controversial	6
controversies	1
convention	9
conventional	2
converging	1
converse	1
conversely	2
converses	1
converts	1
conveying	1
convicted	2
convince	2
convinces	1
convincing	2
co-occur	1
cookie	1
cool	4
cooled	1
cooler	1
cooling	6
coolly	1
cooper	4
cooperate	1
cooperation	2
cooperatives	1
coordinated	1
coordination	1
coosa	2
copenhagen.since	1
copies	1
copious	1
copperheads	6
copy	2
copying	1
corbett	1
cordwell	2
core	9
corenblith	2
corfu	1
corfuin	1
corn	1
cornelissen	1
cornelius	1
cornell	4
corner	3
corporate	1
corporation	6
corps	2
corpse	1
corpus	11
correct	2
corrected	1
correctly	3
correlated	1
correlation	2
corresponded	1
correspondent	1
corresponds	4
corruption	3
corso	1
cortex	5
corwin	2
cosine	1
cosmology	1
cost	5
costing	1
costly	1
costs	3
cotton	10
couch	2
could	28
council	4
councilist	1
council's	1
councils	2
counsel	1
counsels	1
counterculture	1
counter-economics	1
counterpart	1
counterparts	1
counter-revolution	1
counter-revolutionaries	1
counties	16
countless	2
countries	9
country	13
county	42
coup	1
couple	2
courage	1
course	3
courses	1
court	30
courted	1
court-martialed	1
courtroom	1
courts	6
courtship	1
cousin	5
cover	6
covered	5
covering	2
covers	3
covert	1
coward	1
craft	1
crafted	1
craig	11
crass	1
crater	5
craters	1
crayfish	1
create	5
created	15
creates	1
creating	3
creation	3
creative	1
creature's	1
creatures	3
creber	3
credibility	1
credit	3
credited	1
credits	1
creed	1
creek	5
creeks	2
cremated	1
cremona	1
crept	1
crescent	1
cressida	1
crime	1
crimes	1
criminal	2
crises—the	1
crisis	3
crispian	3
cristo	1
critchley	1
criteria	7
critic	3
critical	6
criticised	1
criticism	2
criticisms	4
criticize	1
criticized	3
criticizes	1
criticizing	1
critics	2
critique	6
critiqued	1
crittenden	1
crop	1
crops	2
cross	3
crossed	2
cross-examinations	1
croton	1
crouching	1
crow	2
crowd	3
crowded	1
crowds	3
crowley	2
crucial	2
cruiser	2
crushed	1
crusoe	1
crustacea	1
cry	1
cryoconite	1
cryptography	1
cspan	2
c-span's	2
css	1
cuales	1
cuba	3
cuban	2
cues	1
cuir	1
culminate	1
culminated	1
cult	4
cultivation	2
cultural	6
cultural-critical	1
culture	11
culture's	1
cultures	2
cumberland	1
cumulative	1
cunning	1
cura	1
cure	4
cured	1
curie	1
curious	2
currency	2
current	17
currently	12
currents	6
cursed	1
cursive	6
curtailing	1
curve	1
cushing	1
custom	1
customary	1
customs	2
cut	1
cutting	1
cuttlefish	1
cycle	3
cycles	1
cyclic	1
cymbals	1
cynics	1
cypria	2
cyrano	1
cyréaniques	1
cyrillic	1
czolgosz	1
d	21
d'achille	1
dacia	1
daddy	1
d'agostino	5
daily	7
daisy	2
daisyworld	1
dakota	2
dale	5
dalla	1
dallas	1
daly	1
damage	5
damaged	2
damascus	1
damn	1
damrosch	1
damrosch's	2
damsel	1
dan	6
dance	2
dances	1
dancing	1
danger	1
dangerous	2
daniel	4
dans	2
d'antan	1
dante	13
dante's	1
danube	4
danube.another	1
daphne	1
dares	1
dario	4
dark	9
dark-age	1
darkest	1
darling	8
darrell	7
data	14
date	3
dates	1
dating	1
daughter	6
daughters	1
dauphin	1
dave	1
david	21
davidson	1
davies	1
davis	22
davislim	1
davis–strong	1
dawn	1
day	38
day.propaganda	1
day's	1
days	18
d.c	6
dc	1
dch	1
de	27
dead	5
deal	5
dealing	1
dean	7
dearest	1
death	35
deathly	2
deaths	7
d'eaubonne	1
debate	6
debated	1
debates	7
debating	1
debra	1
debt	1
debussy	1
debut	1
début	1
dec	1
decades	3
decapitated	1
decatur	8
deceased	1
december	17
decentralised	1
decide	1
decided	6
deciduous	2
decision	8
decisions	4
decisive	2
deciso	1
declaration	3
declaration's	1
declare	2
declared	16
declaring	2
decline	1
declined	2
deconstruction	1
decorated	1
decoration	2
decorator	1
decorator(s	10
decorum	1
decrease	1
decreases	2
decuir	10
dedicated	6
dedication	3
deduct	2
deduction	2
deductions	1
deductive	4
deed	7
deeds	2
deemed	2
deems	1
deep	5
deepest	1
deeply	7
default	1
defeat	6
defeated	7
defeating	2
defeatist	1
defects	3
defend	4
defended	2
defenders	1
defend—through	1
defense	2
defensive	1
deference	1
defiance	1
defiantly	1
deficiency	1
deficit	2
deficits	8
define	3
defined	8
defines	2
defining	1
definitely	1
definition	5
definitional	2
definitions	1
definitive	2
defoe's	1
deftly	1
defy	1
defying	2
degree	5
degrees	5
deidamia	1
deiphobus	1
déjacque	6
del	9
delaware	1
delay	5
delayed	2
delays	3
delegate	1
delegates	5
delegation	2
deletion	1
deletions	2
deliberate	2
deliberately	2
deliberation	2
delilah	1
deliver	1
delivered	3
delivery	1
delphic	2
delta	4
deltacom	1
demand	5
demanded	3
demanding	1
demands	2
demetrius	1
demigod	1
democracy	4
democrat	10
democratic	17
democratically	1
democrats	22
democrats.due	1
democritus's	1
demographers	1
demographics	1
demon	1
demonstrate	1
demonstrated	4
demonstrating	3
demonstration	1
demonstrations	1
dendritic	1
denies	1
denmark	2
dennis	5
denominational	1
denominations	1
denote	4
denoted	1
denotes	4
denounced	4
denouncing	1
densmore	1
densuşianu	3
densuşianu)the	1
dental	1
dentistry	1
denton	1
deny	1
department	9
departure	2
depend	4
depended	1
dependence	3
dependent	1
depending	4
depends	6
depicting	1
deposed	1
deposit	1
deposited	1
depot	1
deprecated	1
depressed	1
depression	4
deprivation	1
deprived	1
deprives	1
depth	1
der	2
derby	8
derek	1
derisively	1
derivation	1
derive	2
derived	9
derives	2
deriving	1
des	1
descendant	1
descended	3
descenna	5
descent	3
deschooling	1
describe	4
described	11
describes	5
describing	2
description	3
descriptions	1
desde	1
desegregation	1
desert	3
desertions	1
deserts	2
desideri	1
design	6
designated	1
designed	6
designer's	1
desire	7
desired	3
désirée	1
desperate	1
desperation	2
despise	1
despised	1
despite	13
despot	1
destacada	1
destacados	1
destigmatization	1
destination	1
destined	1
destiny	1
destroy	2
destroyed	4
destruction	5
detachments	1
detail	2
detailed	8
detailing	1
details	2
detaining	1
detectable	1
detection	1
determinants	1
determination	1
determine	2
determined	7
determining	1
detitta	3
detlie	1
detroit-based	1
develop	7
developed	17
developers	1
developing	1
development	16
developmental	11
developments	1
developmentsocial	1
develops	1
device	4
devices	1
devil	1
devised	1
devising	1
devoted	2
devotion	1
dharma	1
dhn	1
d'homère	1
di	4
diabetes	2
diage	3
diagnose	3
diagnosed	10
diagnoses	5
diagnosis	19
diagnosisdiagnosis	1
diagnostic	12
dialectic	1
dialectics	3
dialects	1
dialogue	2
dialogues	4
diameter	2
dianoia	1
diaphragm	1
diary	1
dias	1
diatonic	1
dicaearchus	1
dick	3
dictadura	2
dictate	1
dictatorship	3
dictionary	5
did	36
die	3
died	13
dielo	3
diesel	1
diets	1
díez	1
diferentes	1
differ	7
difference	3
differences	4
different	20
differentia	2
differential	1
differentiate	1
differently	2
differs	1
difficult	4
difficulties	5
difficult.the	1
difficulty	4
diffuse	2
diffusely	1
diffusion	1
digested	1
diggers	1
diggins	2
digital	1
digitization	1
dilley	5
dillon	2
diluted	1
dimensionless	1
dimensions	1
diminished	3
diminution	1
dimming	1
diner	1
dinner	1
diogenes	1
dionysius	1
diphthong	1
diplomacy	2
dipping	1
dirck	1
direct	10
directed	4
directing	1
direction	9
directional	3
directional-hemispherical	3
directions	2
directly	8
director's	1
director(s	8
disability	2
disabled	1
disagree	1
disagreed	2
disagreeing	1
disagreement	2
disappearance	1
disappears	1
disappointed	2
disappointments	1
disapproved	1
disarmament	1
disaster	1
disbelieved	1
disbursed	1
disc	1
discern	1
discerned	1
discerning	1
discharge	1
discharged	1
disciple	1
disciplines	1
discount	1
discouraged	1
discours	1
discourse	1
discovered	3
discovery	2
discriminated	1
discrimination	1
discs	1
discuss	1
discussed	1
discussion	3
discussions	2
disease	5
diseases	1
disenchanted	1
disenfranchise	2
disenfranchisment	1
disfavor	1
disfranchised	8
disfranchised.from	1
disfranchisement	4
disgruntled	1
disguise	2
disguised	1
dishonor	1
dishonored	1
disintegrative	3
dismantling	1
dismay	1
dismemberment	1
dismissed	1
disobedience	2
disorder	14
disorders	20
disparagement	1
disparate	1
dispatched	1
dispatches	1
display	2
displayed	1
displaying	1
disposal	1
disproven.parents	1
dispute	2
disputed	3
disputes	1
disputing	1
disrupted	1
disrupting	1
dissatisfaction	1
dissected	1
dissident	1
dissolution	1
dissolved—i	1
distance	4
distanced	1
distant	2
distinct	2
distinction	6
distinctly	2
distinguish	5
distinguishable	1
distinguished	7
distinguishes	2
distinguishing	1
distorting	1
distortion	1
distracted	1
distraction	1
distraught	1
distress	3
distributed	1
distributes	1
distribution	9
district	6
districts	2
distrust	1
disturb	1
disturbance	5
disturbances	1
disturbed	1
disunion	1
disused	1
dithyrambic	1
diverse	7
diversified	1
diversity	2
diversos	1
divide	1
divided	13
dividing	1
divine	5
divinity	1
divisible	1
division	2
divisions	1
divisiveness	1
divorcee	1
dixie	4
dixon	3
dna	1
do	35
doctor	4
doctoral	1
doctors	1
doctrine	7
doctrines	4
doctrines.phenomena	1
document	2
documentary	6
documentation	1
documented	1
documents	1
dodsworth	1
does	22
doesn’t	1
dogma	1
dogmatic	1
doing	4
dolce	1
dolgoff	2
dolittle	1
dollar	2
dollars	1
dolls	1
dolly	1
domestic	1
dominance	1
dominant	2
dominated	3
domination	2
dominici	1
dominion	1
domino	2
dominos	3
domitian	1
dommage	1
don	3
donald	11
donate	1
donating	1
donation	1
donations	3
donator	1
done	6
don't	1
doom	1
door	1
dorian	1
doris	1
dorothy	2
dorree	1
dothan	4
do.the	1
double	2
doubling	1
doublings	1
doubt	1
doubted	1
doubtful	1
doubtless	1
doubts	1
doug	3
douglas	19
douglass	1
dove	1
dowd	2
down	15
downtown	1
dozen	1
dracula	1
draft	8
drafting	1
drafts	1
dragging	1
dragon	1
drake	1
drama	2
dramatic	1
dramatically	2
drastically	1
draw	2
drawing	7
drawn	1
draws	1
dream	1
dreamgirls	1
dreams	2
dred	3
dreier	23
dressing	1
drew	4
dried	1
drilled	1
drinks	1
drive	1
driven	1
driving	2
drop	3
droplet	1
dropped	2
drown	1
drug	4
drugs	3
drum	4
drumheller	1
drummond	1
dry	5
dsm-iv	1
dsm-iv-tr	1
du	7
dual	1
dubious	1
dubois	1
dubreuil	1
ducasse	2
duchess	1
duckworth	1
dudley	1
due	21
duell	3
duff	1
dump	1
duple	1
duplicating	1
duplications	2
durante	1
duration	2
during	75
dust	2
dusting	1
duty	2
dvds	1
dwarfed	2
dwells	1
dwight	3
dwindle	1
dwyer	1
dyas	1
dying	2
dylan's	1
dynamei	1
dynamis	1
dynamite	3
dynamiter	1
dysfunction	3
dysfunctional	1
dysmorphic	1
e	19
each	24
earl	1
earlier	9
earliest	10
early	47
early's	1
earned	2
earning	1
earnings	1
earring	1
earth	24
earthly	2
earthquake	1
earth's	2
earth’s	1
earthy	1
easily	1
east	8
eastern	5
easternmost	1
east-northeast	1
easy	1
eat	1
eating	3
e.c	1
echoed	1
echoes	1
echolalia	1
echolalic	1
echota	1
eclectic	2
ecléctico	1
eclipse	1
eco-anarchism	1
ecole	1
ecological	2
ecology.anarcho-pacifism	1
economic	14
economical	1
economically	1
economics	8
economy	13
ecstasy	2
ed	5
eddie	2
edge	2
edidit	1
edited	5
editing	1
edition	6
editor	3
editore	1
editorials	1
editors	3
edits	1
edmund	1
edna	1
eds.(1975	1
educate	1
education	52
educational	7
educationpublic	1
educator	1
educators	2
edward	31
edwards	2
edwin	36
ef5	1
effacé	1
effect	27
effective	5
effectively	7
effectiveness	5
effects	14
effectsaerosols	1
effectsalbedo	1
efficacy	1
efficiency	1
efficient	3
effort	15
efforts	12
efforts.during	1
e.g	7
egg	1
egg-bearing	1
eggs	2
eggs.aristotle	1
ego	3
egoism	5
egoist	2
egoists	1
egyptian	2
egyptians	1
eigenheit	1
eight	7
eighteen	1
eighth	3
eight-hour	3
either	16
eius	1
el	11
elaborate	2
elaborated	1
elbow	1
elea	1
eleatic	1
elected	11
electing	1
election	23
election.republicans	1
elections	9
electionsmany	1
electionsthe	1
electionswith	1
electoral	5
electors	1
electric	1
electrical	1
electromagnetic	2
electronic	1
electronicstelecommunications	1
elegant	2
element	4
elementary	2
elements	9
elephant	1
elevated	1
elevation	1
eleven	2
eleventh	1
elias	1
eligible	1
eliminate	1
eliminated	2
elimination	1
elio	1
elisabeth	1
elite	1
elizabeth	2
ellenshaw	2
elliot	3
elliott	1
ellul.platformism	1
elmore	2
else	2
elvas	1
elven	2
elysian	1
em	2
emancipación	1
emancipated	1
emancipation	19
embellished	1
embodied	2
embodies	2
embodiment	1
embrace	2
embraced	1
embraces	1
embryological	1
embryology	1
embryonic	1
emerald	1
emerge	1
emerged	6
emergence	3
emerges	1
emert	1
emigration.at	1
emile	11
emily	1
emma	6
emmet	1
emotion	1
emotional	4
emotions	4
empathizing	2
empathizing–systemizing	1
empedocles	1
emperor	2
emphasis	4
emphasise	2
emphasises	2
emphasize	2
emphasized	2
emphasizes	3
emphasizing	1
emphatically	2
empire	3
empires	1
empirical	4
employ	2
employed	2
employees	3
employees.many	1
employer	3
employers	4
employment	4
empower	1
empress	1
empty	1
emulated	1
en	8
enabled	1
enabling	1
enacted	2
enactment	2
enactmentslincoln	1
encarta	1
encircled	1
encompassed	1
encompassing	1
encounter	2
encountered	1
encounters	1
encouraged	2
encouraging	2
encyclopædia	1
encyclopedia	10
end	26
endangering	1
endearment	1
endeavors	1
ended	11
ender's	1
ending	2
endorsed	1
endorsement	1
endowed	2
endowment	1
endows	1
ends	1
endure	2
endured	1
enemies	3
enemy	2
enemy's	1
energized	2
energy	4
enforce	1
enforced	1
enforcement	2
engage	1
engaged	6
engagement	2
engineering	3
england	7
english	30
english-language	1
enhancing	1
enjoyed	1
enjoyment	1
enjoys	2
enlightened	1
enlightenment	1
enlistments	1
enormous	1
enough	3
enragés	2
enrolled	1
enrollment	1
enslaved	3
ensouling	1
ensuing	2
ensure	3
entails	1
entelecheia	1
enter	1
entered	1
enthusiasm	2
enthusiastic	1
enthusiastically	1
entire	2
entirely	4
entitlement	1
entries	1
entrusted	1
entry	3
envelope	1
environment	1
environmental	8
environments	1
envisioned	2
envoys	1
eolian	1
ephesus	1
epic	12
epidemiology	1
epigenetic	1
epilepsy	3
epirote	1
epirus	1
episode	3
epistemologie	1
epitome	2
epoch	1
equal	7
equal—equal	1
equality	5
equally	1
equals	1
equations	1
equivalent	2
era	4
erected	1
ergon	1
eric	2
erich	2
erickson	2
eris	1
ernest	4
ernie	1
ernst	5
eroded	1
eromenos	1
erosion	1
érotique	1
errico	1
erroneous	2
erroneously	1
error	1
errors	5
eruption	1
escape	1
escaped	1
escorted	1
escuela	2
esoteric	5
español	1
especial	1
especially	12
especie	1
esperantismo	1
espouse	1
espoused	1
essay	3
essays	2
essence	3
essence).""anarchisme	1
essences	1
essential	4
essentially	6
essex	1
est	1
esta	2
established	17
establishing	1
establishment	2
estate	4
estates	1
estimate	3
estimated	14
estimates	3
et	6
etc	8
eternal	3
eternity	1
ethical	5
ethics	14
ethics.aristotle	1
ēthikē	1
ethiopia	1
ethnic	2
ethnicity	2
ethnocentric	1
ética	1
étienne	1
etowah	2
etruscan	2
etruscans	1
etymological	1
etymology	3
etymologyachilles	1
etymologythe	1
euboea	1
eudaimonia	1
eudemos	1
eudorus	1
eugen	1
eugene	1
eugenio	3
eunice	2
euripides	1
europe	10
european	11
eurymedon	1
eustratius	1
euxine	1
evacuated	1
evaded	1
evaluations	3
evangelical	2
evangelicals	1
evapotranspiration	1
eve	5
even	24
even-numbered	1
event	8
event-related	1
events	14
eventual	3
eventually	6
ever	7
everlasting	1
every	20
everybody	1
everyday	2
everything	1
evidence	28
evident	2
evil	2
evils	1
evita	1
evocative	1
evokes	2
evolution	1
ewa	1
exacerbate	1
exact	3
exactly	1
exaggerating	1
examined	1
examines	1
examining	2
example	40
examples	5
excavations	1
exceeding	1
excellence	1
excellent	1
except	7
exception	3
exceptionally	1
exceptions	2
excerpt	1
excess	3
exchange	2
exchangeable	1
excise	1
excitatory–inhibitory	1
excitement	1
exclude	4
excluded	1
excludes	1
exclusive	3
exclusively	1
excursionismo	1
excursionista	1
excuse	1
executed	2
execution	7
executive	16
executor	1
exemplar	3
exemplary	1
exemplified	2
exemptions	1
exercise	1
exercised	4
exeter	1
exhaust	1
exhaustion	1
exhibit	3
exhibited	1
exhibiting	1
exhibits	1
exile	2
exiles	1
exist	5
existed	6
existence	8
exist.in	1
existing	3
exists	6
exorcist	1
exoteric	7
expand	1
expanded	7
expanding	1
expanses	1
expansion	6
expatriate	1
expect	4
expectations	1
expected	3
expedition	2
expelled	1
expense	1
expenses	1
expensive	2
experience	4
experienced	3
experiences	4
experiment	1
experimental	3
experimentation	1
experiments	4
expert	1
experts	1
explain	3
explained	6
explaining	4
explanation	1
explanations	1
explicable	1
explicit	1
explicitly	1
exploiting	2
exploits	1
explored	1
explores	1
exposed	3
exposition	1
exposure	1
expound	1
expounded	1
express	4
expressed	6
expressing	1
expression	7
expressway	2
expropriation	1
expropriations	1
expunge	1
extant	6
extend	1
extended	5
extension	3
extensive	3
extensively	1
extent	3
external	12
extinction	1
extra	2
extraction	4
extraordinarily	1
extraordinary	1
extreme	4
extrinsic	1
eye	8
eyes	1
eyewitness	1
ezio	1
ezra	2
f	13
f5	1
fabbri	2
fables	2
fabrication	1
face	8
faces	1
facets	1
facial	2
facilities	2
facing	1
fact	8
faction	1
factions	8
facto	1
factor	2
factories	1
factors	11
factory	2
facts	2
faculties	1
faded	1
fading	3
fail	1
failed	6
failings	1
fails	2
failure	12
failures	1
fair	3
faith	2
faiths	1
faithsalthough	1
fall	7
fall—but	1
falling	3
falls	2
fall-winter	1
false	2
false-negatives	1
false-positives	1
famiglia	1
familiar	1
families	4
family	25
famous	12
famously	1
fanciful	1
fanno	1
fanny	1
fantasies	1
fantastic	1
faq	5
far	17
farewell	1
fargo	1
farm	4
farmers	3
farming	3
farms	3
farr	1
farragut's	1
far-west	1
fascism	2
fascismo	1
fascist	2
fascists	1
fashion	1
fast	1
faster	3
fatal	1
fatalities	1
fate	4
fateful	1
fates	1
father	17
father-in-law	1
father's	2
fathers	9
faulty	1
fauna	2
faure	2
favor	5
favorable	1
favorably	1
favored	6
favoring	1
favorite	2
fay	2
fear	3
feared	2
fearing	1
fears	1
feat	1
featured	4
featureless	1
features	4
featuring	1
february	16
federación	1
federal	22
federalist	2
federally-sanctioned	1
federation	21
fédération	4
federations	11
federazione	2
feedback	2
feel	2
feeling	2
feet	1
fegte	4
feldman	1
felipe	1
fell	3
fellow-citizens	1
fellowship	1
felt	6
female	4
females	1
femelle	2
feminism	2
feminist	4
feminists	3
femme	1
fences	1
fend	1
feral	1
ferdinando	2
ferguson	5
fernand	1
fernandez	1
fernández	1
fernando	2
ferrari	2
ferrer	3
ferrer's	2
ferretti	9
ferry	1
fertile	1
fertilized	2
fettis	2
feud	1
fever	2
few	32
fiction	1
fiddler	1
fiedler	1
field	10
fields	9
fiercely	1
fifth	5
fifth-century	1
fifty	2
fight	12
fighting	6
fights	1
figurative	1
figure	4
figureheads	1
figures	5
file	1
filed	1
filing	1
fill	1
filled	1
film	17
filmin	1
films	2
filosofica	1
final	13
finally	9
finance	2
financed	1
financial	7
find	6
finding	1
findings	1
finds	3
fine	3
finish	1
finished	2
fink	1
fire	9
firebrand	1
fired	2
fires	1
firing	1
firm	2
firmly	1
firms	1
first	119
firsthand—he	1
first-rate	1
fiscal	1
fish	5
fisher	1
fisherman	2
fishermen	1
fishing	1
fisk	1
fit	1
fitness	1
five	17
five-year-old	2
fixed	1
flag	1
flag-enfolded	1
flame	3
flannery	1
flapping	2
flared	1
flat	7
flatboat	1
fled	2
flee	1
fleet	1
flesh	2
flight	4
flora	3
florence	3
florence-muscle	1
florence/muscle	1
flores	1
florida	6
flotation	1
flourishing	1
flowed	1
flower	2
flowing	1
flows	1
fluctuations	1
flute	1
flutes	1
flux	1
fluxing	1
fly	1
flynt	2
fmri	1
foamed	1
focus	8
focused	8
focuses	4
focusing	1
folk	1
folklore	1
follies	1
follow	4
followed	9
followers	5
